location,dbn,buildingName,buildingCode,address,waterTesting,elevatedResults,healthDptProtocolImplemented,dateLastTested,elevatedSamples,totalSamples,note
The Math & Science Exploratory School,K447,BKLYN HS OF THE ARTS (OL S J HL)-K,K655,345 DEAN STREET BROOKLYN 11217,Yes,"Yes, in 2002",Yes,2005,0,29,
W. H. Maxwell Career and Technical Education High School,K660,WILLIAM MAXWELL CTE HS - K,K660,145 PENNSYLVANIA AVENUE BROOKLYN 11207,Yes,"Yes, in 2002",Yes,2005,0,32,
Brooklyn Studio Secondary School,K690,BROOKLYN STUDIO  (TANDEM K128) - K,K721,8310 21ST AVENUE BROOKLYN 11214,Yes,No,No,,,,
P.S. K771,K771,BROOKLYN STUDIO  (TANDEM K128) - K,K721,8310 21ST AVENUE BROOKLYN 11214,Yes,No,No,,,,
P.S. K721 - Brooklyn Occupational Training Center,K721,P.S. 721 OTC - BROOKLYN,K722,64 AVENUE X BROOKLYN 11223,Yes,"Yes, in 2002",Yes,2005,0,33,
Liberation Diploma Plus,K728,LIBERATION DIPLOMA PLUS H.S. - K  ,K728,2865 WEST 19TH STREET BROOKLYN 11224,Yes,No,Yes,,,,
P.S. 245,K245,P.S. 245 - BROOKLYN,K735,249 EAST 17TH STREET BROOKLYN 11226,Yes,Awaiting final results,Yes,,,,
The Little Brooklyn Pre-K Center,K767,P.S. 118 MAURICE SENDAK COMMUNITY SCHOOL- BROOKLYN,K763,211 8TH STREET BROOKLYN 11215,Yes,No,Yes,,,,
The Maurice Sendak Community School,K118,P.S. 118 MAURICE SENDAK COMMUNITY SCHOOL- BROOKLYN,K763,211 8TH STREET BROOKLYN 11215,Yes,No,Yes,,,,
El Puente Academy for Peace and Justice,K685,EL PUENTE HS - BROOKLYN,K778,250 HOOPER STREET BROOKLYN 11211,Yes,Awaiting final results,Yes,,,,
West Brooklyn Community High School,K529,WEST BROOKLYN COMMUNITY HS - K,K781,1053 41ST STREET BROOKLYN 11219,Yes,Awaiting final results,Yes,,,,
Achievement First Endeavor Charter School,K508,ACHIEVEMENT FIRST ENDEAVOR CHARTER SCHOOL - K,K784,510 WAVERLY AVENUE BROOKLYN 11238,No,N/A,Yes,,,,
Cobble Hill School of American Studies,K519,COBBLE HILL SCL OF AMR STD (OL6)-K,K804,347 BALTIC STREET BROOKLYN 11201,Yes,"Yes, in 2002",Yes,2004,0,16,
P.S. 373 - Brooklyn Transition Center,K373,COBBLE HILL SCL OF AMR STD (OL6)-K,K804,347 BALTIC STREET BROOKLYN 11201,Yes,"Yes, in 2002",Yes,2004,0,16,
Brooklyn International High School,K439,WATER'S EDGE EDUCATIONAL CAMPUS - K,K805,49 FLATBUSH AVENUE EXTENSION BROOKLYN 11201,Yes,"Yes, in 2003",Yes,2005,0,30,
"Science Skills Center High School for Science, Technology and the Creative Arts",K419,WATER'S EDGE EDUCATIONAL CAMPUS - K,K805,49 FLATBUSH AVENUE EXTENSION BROOKLYN 11201,Yes,"Yes, in 2003",Yes,2005,0,30,
Urban Assembly High School of Music and Art,K350,WATER'S EDGE EDUCATIONAL CAMPUS - K,K805,49 FLATBUSH AVENUE EXTENSION BROOKLYN 11201,Yes,"Yes, in 2003",Yes,2005,0,30,
Khalil Gibran International Academy,K592,METROPOLITAN CORPORATE ACAD. - K  ,K806,362 SCHERMERHORN STREET BROOKLYN 11217,Yes,No,Yes,,,,
P.S. K753 - School for Career Development,K753,METROPOLITAN CORPORATE ACAD. - K  ,K806,362 SCHERMERHORN STREET BROOKLYN 11217,Yes,No,Yes,,,,
P.S. 089 Cypress Hills,K089,CYPRESS HILLS COMMUNITY SCHOOL - BROOKLYN,K814,265 WARWICK STREET BROOKLYN 11207,Yes,Awaiting final results,Yes,,,,
East New York Family Academy,K409,EAST NY FAMILY ACADEMY - K,K819,2057 LINDEN BOULEVARD BROOKLYN 11207,Yes,No,Yes,,,,
W.E.B. Dubois Academic High School,K489,W.E.B. DUBOIS HS - BROOKLYN,K824,402 EASTERN PARKWAY BROOKLYN 11225,Yes,No,No,,,,
South Brooklyn Community High School,K698,SOUTH BROOKLYN COMM. HS - K,K825,173 CONOVER STREET BROOKLYN 11231,Yes,Awaiting final results,Yes,,,,
The Children's School,K418,P.S. 372 (OUR LADY OF PEACE)-K,K834,512 CARROLL STREET BROOKLYN 11215,Yes,No,No,,,,
P.S. 372 -The Children's School,K372,P.S. 372 (OUR LADY OF PEACE)-K,K834,512 CARROLL STREET BROOKLYN 11215,Yes,No,No,,,,
P.S. K004,K004,P.S. 4 (ECC) - BROOKLYN,K843,530 STANLEY AVENUE BROOKLYN 11207,Yes,No,Yes,,,,
New Voices School of Academic & Creative Arts,K443,P.S. 295 - BROOKLYN,K845,330 18 STREET BROOKLYN 11215,Yes,No,Yes,,,,
P.S. 295,K295,P.S. 295 - BROOKLYN,K845,330 18 STREET BROOKLYN 11215,Yes,No,Yes,,,,
P.S. K134,K134,P.S. 134 - BROOKLYN,K849,4001 18 AVENUE BROOKLYN 11218,Yes,No,No,,,,
P.S. 326,K326,P.S. 326 - BROOKLYN,K852,1800 UTICA AVENUE BROOKLYN 11234,Yes,No,No,,,,
P.S. 36,K036,P.S. 36 ANNEX - BROOKLYN,K857,2045 LINDEN BOULEVARD BROOKLYN 11207,Yes,No,No,,,,
East Brooklyn Community High School,K673,P.S. 219 ANNEX - BROOKLYN,K860,9517 KINGS HIGHWAY BROOKLYN 11212,Yes,"Yes, in 2002",Yes,2004,0,12,
P.S. 361 East Flatbush Early Childhood School,K361,P.S. 361  (OLD 89) - BROOKLYN,K864,3109 NEWKIRK AVENUE BROOKLYN 11226,Yes,No,Yes,,,,
Bushwick Leaders High School for Academic Excellence,K556,SECOND OPPORTUNITY SCHOOL - K  ,K865,797 BUSHWICK AVENUE BROOKLYN 11221,Yes,Yes,Yes,2016,1,10,
I.S. 340,K340,I.S. 340 (OLD 249 AX) - BROOKLYN,K874,227 STERLING PLACE BROOKLYN 11238,Yes,No,Yes,,,,
Aspirations Diploma Plus High School,K646,HS FOR PUBLIC SERVICE-ENY - K,K894,1495 HERKIMER STREET BROOKLYN 11233,Yes,No,No,,,,
Roads Charter School I,K395,HS FOR PUBLIC SERVICE-ENY - K,K894,1495 HERKIMER STREET BROOKLYN 11233,Yes,No,No,,,,
Brownsville Academy High School,K568,BROWNSVILLE DIPLOMA PLUS HS - K ,K907,1150 EAST NEW YORK AVENUE BROOKLYN 11212,Yes,Yes,Yes,2002,4,31,
ACORN Community High School,K499,ACORN COMMUNITY HS - K,K909,561 GRAND AVENUE BROOKLYN 11238,Yes,Yes,Yes,2003,6,56,
EBC High School for Public Service - Bushwick,K545,EBC HS FOR PUBLIC SERV.-BUSHWICK-K,K913,1155 DEKALB AVENUE BROOKLYN 11221,Yes,No,No,,,,
Benjamin Banneker Academy,K670,BENJAMIN BANNEKER ACADEMY-BROOKLYN,K914,71-77 CLINTON AVENUE BROOKLYN 11205,Yes,No,Yes,,,,
Brooklyn College Academy,K555,BKLYN COLL ACAD (BRIDGES TO K)-K,K917,350 CONEY ISLAND AVENUE BROOKLYN 11218,Yes,"Yes, in 2002",Yes,2005,0,18,
P.S. K077,K077,BKLYN COLL ACAD (BRIDGES TO K)-K,K917,350 CONEY ISLAND AVENUE BROOKLYN 11218,Yes,"Yes, in 2002",Yes,2005,0,18,
Brooklyn High School for Law and Technology,K498,BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY-K,K987,1396 BROADWAY BROOKLYN 11221,Yes,Yes,Yes,2016,1,42,
Bedford Academy High School,K595,Bedford Academy - Brooklyn,K994,1119 BEDFORD AVENUE BROOKLYN 11216,Yes,Awaiting final results,Yes,,,,
Urban Dove Charter School,K417,DR.C.R.JOHNSON CHRISTIAN ACDMY,KAEX,600 LAFAYETTE AVENUE BROOKLYN 11216,,,,,,,Charter managed facility. More information to come.
Canarsie Ascend Charter School ,K759,CANARSIE ASCEND CHARTER SCHOOL,KAGD,9719 FLATLANDS AVENUE BROOKLYN 11236,,,,,,,Charter managed facility. More information to come.
Brooklyn Prospect Charter School,K707,BISHOP FORD CENTRAL CATHOLIC HIGH SCHOOL,KAGI,3002 FORT HAMILTON PARKWAY BROOKLYN 11218,,,,,,,Charter managed facility. More information to come.
Bushwick Ascend Charter School,K793,SAINT ELIZABETH SETON SCHOOL,KAJP,751 KNICKERBOCKER AVENUE BROOKLYN 11221,,,,,,,Charter managed facility. More information to come.
Brooklyn Scholars Charter School,K740,SAINT FORTUNATA SCHOOL,KAJS,2635 LINDEN BOULEVARD BROOKLYN 11208,,,,,,,Charter managed facility. More information to come.
Bedford Stuyvesant New Beginnings Charter School,K782,SAINT JOHN THE BAPTIST SCHOOL,KAKB,82 LEWIS AVENUE BROOKLYN 11206,,,,,,,Charter managed facility. More information to come.
Imagine Me Leadership Charter School,K785,SAINT PAUL COMM CHRISTIAN SCHOOL,KAKM,818 SCHENCK AVENUE BROOKLYN 11207,,,,,,,Charter managed facility. More information to come.
Brooklyn Dreams Charter School,K791,SAINT ROSE OF LIMA SCHOOL,KAKO,259 PARKVILLE AVENUE BROOKLYN 11230,,,,,,,Charter managed facility. More information to come.
Brooklyn Excelsior Charter School,K731,BROOKLYN EXCELSIOR CHARTER,KAQX,856 QUINCY STREET BROOKLYN 11221,,,,,,,Charter managed facility. More information to come.
Hellenic Classical Charter School,K362,HELLENIC CLASSICAL CHARTER SCHOOL,KAWR,646 FIFTH AVENUE BROOKLYN 11215,,,,,,,Charter managed facility. More information to come.
New Dawn Charter High School,K486,NON-DOE BUILDING,KBBA,242 HOYT STREET BROOKLYN 11217,,,,,,,Charter managed facility. More information to come.
Brooklyn Ascend Charter School,K652,Brooklyn Ascend Building,KBGH,205 Rockaway Parkway BROOKLYN 11212,,,,,,,Charter managed facility. More information to come.
STANLEY LAMM INSTITUE PRE-SCHOOL OF LONGISLAND HOSPITAL,KBNU,STANLEY LAMM INSTITUE PRE-SCHOOL OF LONGISLAND HO,KBNU,500 19TH STREET BROOKLYN 11215,Yes,No,N/A,,,,
Brooklyn Urban Garden Charter School,K758,STANLEY LAMM INSTITUE PRE-SCHOOL OF LONGISLAND HO,KBNU,500 19TH STREET BROOKLYN 11215,Yes,No,N/A,,,,
Brownsville Ascend Charter School,K737,BROWNSVILLE ASCEND CHARTER SCHOOL BUILDING,KBVT,1501 PITKIN AVENUE BROOKLYN 11212,,,,,,,Charter managed facility. More information to come.
Brooklyn Ascend Charter School,K652,BROWNSVILLE ASCEND CHARTER SCHOOL BUILDING,KBVT,1501 PITKIN AVENUE BROOKLYN 11212,,,,,,,Charter managed facility. More information to come.
Central Brooklyn Ascend Charter School,K790,BROWNSVILLE ASCEND CHARTER SCHOOL BUILDING,KBVT,1501 PITKIN AVENUE BROOKLYN 11212,,,,,,,Charter managed facility. More information to come.
The Cultural Arts Academy at Spring Creek Charter School,K792,The Cultural Arts Academy at Spring Creek Charter,KBXV,1400 LINDEN BOULEVARD BROOKLYN 11212,,,,,,,Charter managed facility. More information to come.
New Hope Academy Charter School,K797,New Hope Academy Charter School,KBXX,475 EAST57 STREET BROOKLYN 11203,,,,,,,Charter managed facility. More information to come.
Williamsburg Charter High School,K473,Building for Charter,KBYQ,198 VARET STREET BROOKLYN 11206,,,,,,,Charter managed facility. More information to come.
Hebrew Language Academy Charter School,K746,Hebrew Language Academy Charter School,KBZT,2186 MILL AVENUE BROOKLYN 11234,,,,,,,Charter managed facility. More information to come.
The International Charter School of New York,K766,The International Charter School of New York,KCQF,55 Willoughby Street Brooklyn 11201,,,,,,,Charter managed facility. More information to come.
P.S. Q256,Q256,P.S. 256 AX @ ST MARY FAM SERV-Q-S,L001,525 CONVENT ROAD SYOSSET 11791,,,,,,,Charter managed facility. More information to come.
P.S. 001 Alfred E. Smith,M001,P.S. 1 - MANHATTAN,M001,8 HENRY STREET MANHATTAN 10038,Yes,No,No,,,,
P.S. 002 Meyer London,M002,P.S. 2 - MANHATTAN,M002,122 HENRY STREET MANHATTAN 10002,Yes,No,No,,,,
P.S. 003 Charrette School,M003,P.S. 3 - MANHATTAN,M003,490 HUDSON STREET MANHATTAN 10014,Yes,No,No,,,,
P.S. 004 Duke Ellington,M004,P.S. 4 - MANHATTAN,M004,500 WEST 160 STREET MANHATTAN 10032,Yes,No,No,,,,
P.S. 005 Ellen Lurie,M005,P.S. 5 - MANHATTAN,M005,3703 TENTH AVENUE MANHATTAN 10034,Yes,"Yes, in 2004",Yes,2005,0,54,Separate testing for Pre-K site had no elevated result
P.S. 5 Head Start,MAZQ,P.S. 5 - MANHATTAN,M005,3703 TENTH AVENUE MANHATTAN 10034,Yes,"Yes, in 2004",Yes,2005,0,54,Separate testing for Pre-K site had no elevated result
P.S. 006 Lillie D. Blake,M006,P.S. 6 - MANHATTAN,M006,45 EAST  81 STREET MANHATTAN 10028,Yes,No,No,,,,
P.S. 007 Samuel Stern,M007,P.S. 7 - MANHATTAN,M007,160 EAST 120 STREET MANHATTAN 10035,Yes,No,No,,,,
Global Technology Preparatory,M406,P.S. 7 - MANHATTAN,M007,160 EAST 120 STREET MANHATTAN 10035,Yes,No,No,,,,
P.S. 008 Luis Belliard,M008,P.S. 8 - MANHATTAN,M008,465 WEST 167 STREET MANHATTAN 10032,Yes,"Yes, in 2004",Yes,2005,0,43,Separate testing for Pre-K site had no elevated result
THE CHILDREN'S AID SOCIETY,MAZZ,P.S. 8 - MANHATTAN,M008,465 WEST 167 STREET MANHATTAN 10032,Yes,"Yes, in 2004",Yes,2005,0,43,Separate testing for Pre-K site had no elevated result
P.S. 009 Sarah Anderson,M009,P.S. 9 - MANHATTAN,M009,100 WEST  84 STREET MANHATTAN 10024,Yes,No,No,,,,
M.S. 243 Center School,M243,P.S. 9 - MANHATTAN,M009,100 WEST  84 STREET MANHATTAN 10024,Yes,No,No,,,,
Frederick Douglass Academy,M499,I.S. 10 (TANDEM M200) - MANHATTAN,M010,2581 7TH AVENUE MANHATTAN 10039,Yes,Yes,Yes,2005,2,30,
P.S. 011 William T. Harris,M011,P.S. 11 - MANHATTAN,M011,320 WEST  21 STREET MANHATTAN 10011,Yes,No,No,,,,
Central Park East High School,M555,I.S. 13 - MANHATTAN,M013,1573 MADISON AVENUE MANHATTAN 10029,Yes,No,No,,,,
Central Park East I,M497,I.S. 13 - MANHATTAN,M013,1573 MADISON AVENUE MANHATTAN 10029,Yes,No,No,,,,
East Harlem Scholars Academy Charter School II,M168,I.S. 13 - MANHATTAN,M013,1573 MADISON AVENUE MANHATTAN 10029,Yes,No,No,,,,
East Harlem Scholars Academy Charter School,M518,I.S. 13 - MANHATTAN,M013,1573 MADISON AVENUE MANHATTAN 10029,Yes,No,No,,,,
P.S. M094,M094,P.S. 15 - MANHATTAN,M015,333 EAST  4 STREET MANHATTAN 10009,Yes,No,No,,,,
P.S. 015 Roberto Clemente,M015,P.S. 15 - MANHATTAN,M015,333 EAST  4 STREET MANHATTAN 10009,Yes,No,No,,,,
Professional Performing Arts High School,M408,I.S. 17 - MANHATTAN,M017,328 WEST  48 STREET MANHATTAN 10036,Yes,No,Yes,,,,
P.S. 212 Midtown West,M212,I.S. 17 - MANHATTAN,M017,328 WEST  48 STREET MANHATTAN 10036,Yes,No,Yes,,,,
P.S. 019 Asher Levy,M019,P.S. 19 - MANHATTAN,M019,185 1 AVENUE MANHATTAN 10003,Yes,No,Yes,,,,
"Technology, Arts, and Sciences Studio",M301,P.S. 19 - MANHATTAN,M019,185 1 AVENUE MANHATTAN 10003,Yes,No,Yes,,,,
P.S. 020 Anna Silver,M020,P.S. 20 - MANHATTAN,M020,166 ESSEX STREET MANHATTAN 10002,Yes,Yes,Yes,2004,1,48,
"New Explorations into Science, Technology and Math High School",M539,N.E.S.T (OLD J22) - MANHATTAN,M022,111 COLUMBIA STREET MANHATTAN 10002,Yes,No,No,,,,
Marta Valle High School,M509,J.H.S. 25 - MANHATTAN,M025,145 STANTON STREET MANHATTAN 10002,Yes,"Yes, in 2002",Yes,2004,0,20,
Lower East Side Preparatory High School,M515,J.H.S. 25 - MANHATTAN,M025,145 STANTON STREET MANHATTAN 10002,Yes,"Yes, in 2002",Yes,2004,0,20,
School for Global Leaders,M378,J.H.S. 25 - MANHATTAN,M025,145 STANTON STREET MANHATTAN 10002,Yes,"Yes, in 2002",Yes,2004,0,20,
P.S. 028 Wright Brothers,M028,P.S. 28 - MANHATTAN,M028,475 WEST 155 STREET MANHATTAN 10032,Yes,No,No,,,,
P.S. 138,M138,P.S. 30 - MANHATTAN,M030,144-176 EAST 128 STREET MANHATTAN 10035,Yes,No,Yes,,,,
P.S. 030 Hernandez/Hughes,M030,P.S. 30 - MANHATTAN,M030,144-176 EAST 128 STREET MANHATTAN 10035,Yes,No,Yes,,,,
Success Academy Charter School - Harlem 2,M384,P.S. 30 - MANHATTAN,M030,144-176 EAST 128 STREET MANHATTAN 10035,Yes,No,Yes,,,,
P.S. 033 Chelsea Prep,M033,P.S. 33 - MANHATTAN,M033,281 9 AVENUE MANHATTAN 10001,Yes,No,Yes,,,,
P.S. 138,M138,P.S. 33 - MANHATTAN,M033,281 9 AVENUE MANHATTAN 10001,Yes,No,Yes,,,,
P.S. 034 Franklin D. Roosevelt,M034,P.S. 34 - MANHATTAN,M034,730 EAST  12 STREET MANHATTAN 10009,Yes,No,No,,,,
P.S. 036 Margaret Douglas,M036,P.S. 36 - MANHATTAN,M036,123 MORNINGSIDE DRIVE MANHATTAN 10027,Yes,No,Yes,,,,
M.S. 255 Salk School of Science,M255,P.S. 40 - MANHATTAN,M040,319 EAST 19 STREET MANHATTAN 10003,Yes,No,No,,,,
P.S. 040 Augustus Saint-Gaudens,M040,P.S. 40 - MANHATTAN,M040,319 EAST 19 STREET MANHATTAN 10003,Yes,No,No,,,,
P.S. 041 Greenwich Village,M041,P.S. 41 - MANHATTAN,M041,116 WEST  11 STREET MANHATTAN 10011,Yes,No,No,,,,
P.S. 042 Benjamin Altman,M042,P.S. 42 - MANHATTAN,M042,71 HESTER STREET MANHATTAN 10002,Yes,No,No,,,,
Academy for Social Action,M367,I.S. 172 (OLD 43) - MANHATTAN,M043,509 WEST 129 STREET MANHATTAN 10027,Yes,No,Yes,,,,
Success Academy Charter School - Harlem 2,M384,I.S. 172 (OLD 43) - MANHATTAN,M043,509 WEST 129 STREET MANHATTAN 10027,Yes,No,Yes,,,,
Urban Assembly School for the Performing Arts,M369,I.S. 172 (OLD 43) - MANHATTAN,M043,509 WEST 129 STREET MANHATTAN 10027,Yes,No,Yes,,,,
The Urban Assembly Institute for New Technologies,M410,I.S. 172 (OLD 43) - MANHATTAN,M043,509 WEST 129 STREET MANHATTAN 10027,Yes,No,Yes,,,,
I.S. M286 Renaissance Leadership Academy,M286,I.S. 172 (OLD 43) - MANHATTAN,M043,509 WEST 129 STREET MANHATTAN 10027,Yes,No,Yes,,,,
M.S. M245 The Computer School,M245,I.S. 44 - MANHATTAN,M044,100 WEST  77 STREET MANHATTAN 10024,Yes,No,No,,,,
The Anderson School,M334,I.S. 44 - MANHATTAN,M044,100 WEST  77 STREET MANHATTAN 10024,Yes,No,No,,,,
P.S. 452,M452,I.S. 44 - MANHATTAN,M044,100 WEST  77 STREET MANHATTAN 10024,Yes,No,No,,,,
Harlem Village Academy Leadership Charter School,M335,I.S. 45 - MANHATTAN,M045,2351 FIRST AVENUE MANHATTAN 10035,Yes,Yes,Yes,2005,2,18,
P.S. 138,M138,I.S. 45 - MANHATTAN,M045,2351 FIRST AVENUE MANHATTAN 10035,Yes,Yes,Yes,2005,2,18,
Coalition School for Social Change,M409,I.S. 45 - MANHATTAN,M045,2351 FIRST AVENUE MANHATTAN 10035,Yes,Yes,Yes,2005,2,18,
P.S. 046 Arthur Tappan,M046,P.S. 46 - MANHATTAN,M046,2987 FREDERICK DOUGLASS BOULEVARD MANHATTAN 10039,Yes,No,Yes,,,,
P.S. 138,M138,J.H.S. 47 (SCH FOR THE DEAF) - M,M047,223 EAST 23 STREET MANHATTAN 10010,Yes,Yes,Yes,2005,2,46,
47 The American Sign Language and English Secondary School,M047,J.H.S. 47 (SCH FOR THE DEAF) - M,M047,223 EAST 23 STREET MANHATTAN 10010,Yes,Yes,Yes,2005,2,46,
The 47 American Sign Language & English Lower School,M347,J.H.S. 47 (SCH FOR THE DEAF) - M,M047,223 EAST 23 STREET MANHATTAN 10010,Yes,Yes,Yes,2005,2,46,
P.S. 138,M138,P.S. 48 - MANHATTAN,M048,4360-78 BROADWAY MANHATTAN 10033,Yes,No,No,,,,
P.S. 048 P.O. Michael J. Buczek,M048,P.S. 48 - MANHATTAN,M048,4360-78 BROADWAY MANHATTAN 10033,Yes,No,No,,,,
Children's Aid at P.S. 50,MAUJ,P.S. 50 (UDC) - MANHATTAN,M050,433 EAST 100 STREET MANHATTAN 10029,Yes,No,Yes,,,,
DREAM Charter School,M382,P.S. 50 (UDC) - MANHATTAN,M050,433 EAST 100 STREET MANHATTAN 10029,Yes,No,Yes,,,,
New York Center for Autism Charter School,M337,P.S. 50 (UDC) - MANHATTAN,M050,433 EAST 100 STREET MANHATTAN 10029,Yes,No,Yes,,,,
P.S. 050 Vito Marcantonio,M050,P.S. 50 (UDC) - MANHATTAN,M050,433 EAST 100 STREET MANHATTAN 10029,Yes,No,Yes,,,,
J.H.S. 052 Inwood,M052,I.S. 52 - MANHATTAN,M052,650 ACADEMY STREET MANHATTAN 10034,Yes,No,No,,,,
High School for Excellence and Innovation,M423,I.S. 52 - MANHATTAN,M052,650 ACADEMY STREET MANHATTAN 10034,Yes,No,No,,,,
Inwood Early College for Health and Information Technologies,M211,I.S. 52 - MANHATTAN,M052,650 ACADEMY STREET MANHATTAN 10034,Yes,No,No,,,,
J.H.S. 054 Booker T. Washington,M054,I.S. 54 - MANHATTAN,M054,103 WEST 107 STREET MANHATTAN 10025,Yes,"Yes, in 2002",Yes,2005,0,16,
University Neighborhood Middle School,M332,J.H.S. 56 - MANHATTAN,M056,220 HENRY STREET MANHATTAN 10002,Yes,No,No,,,,
Henry Street School for International Studies,M292,J.H.S. 56 - MANHATTAN,M056,220 HENRY STREET MANHATTAN 10002,Yes,No,No,,,,
"Collaborative Academy of Science, Technology, & Language-Arts Education",M345,J.H.S. 56 - MANHATTAN,M056,220 HENRY STREET MANHATTAN 10002,Yes,No,No,,,,
Manhattan Charter School II,M080,J.H.S. 56 - MANHATTAN,M056,220 HENRY STREET MANHATTAN 10002,Yes,No,No,,,,
James Weldon Johnson,M057,P.S. 57 - MANHATTAN,M057,176 EAST 115 STREET MANHATTAN 10029,Yes,No,No,,,,
P.S. 035,M035,P.S. 35 (OLD 58/MNHT HS) - M,M058,317 WEST  52ND STREET MANHATTAN 10019,Yes,"Yes, in 2003",Yes,2004,0,26,
Girls Preparatory Charter School of New York,M330,J.H.S. 60 - MANHATTAN,M060,420 EAST 12 STREET MANHATTAN 10009,Yes,No,No,,,,
East Side Community School,M450,J.H.S. 60 - MANHATTAN,M060,420 EAST 12 STREET MANHATTAN 10009,Yes,No,No,,,,
The Children's Workshop School,M361,P.S. 61 - MANHATTAN,M061,610 EAST  12 STREET MANHATTAN 10009,Yes,No,Yes,,,,
P.S. M094,M094,P.S. 61 - MANHATTAN,M061,610 EAST  12 STREET MANHATTAN 10009,Yes,No,Yes,,,,
The East Village Community School,M315,P.S. 61 - MANHATTAN,M061,610 EAST  12 STREET MANHATTAN 10009,Yes,No,Yes,,,,
The STAR Academy - P.S.63,M063,P.S. 63 - MANHATTAN,M063,121 EAST  3 STREET MANHATTAN 10009,Yes,No,No,,,,
Neighborhood School,M363,P.S. 63 - MANHATTAN,M063,121 EAST  3 STREET MANHATTAN 10009,Yes,No,No,,,,
Earth School,M364,P.S. 64 (OLD 71) - MANHATTAN,M064,600 EAST  6 STREET MANHATTAN 10009,Yes,"Yes, in 2003",Yes,2004,0,15,
Tompkins Square Middle School,M839,P.S. 64 (OLD 71) - MANHATTAN,M064,600 EAST  6 STREET MANHATTAN 10009,Yes,"Yes, in 2003",Yes,2004,0,15,
P.S. 064 Robert Simon,M064,P.S. 64 (OLD 71) - MANHATTAN,M064,600 EAST  6 STREET MANHATTAN 10009,Yes,"Yes, in 2003",Yes,2004,0,15,
Yorkville Community School,M151,RICHARD R GREEN HS OF TEACHING - M,M066,421 EAST  88 STREET MANHATTAN 10128,Yes,No,Yes,,,,
New York City Lab Middle School for Collaborative Studies,M312,I.S. 70 - MANHATTAN,M070,333 WEST  17 STREET MANHATTAN 10011,Yes,No,No,,,,
N.Y.C. Museum School,M414,I.S. 70 - MANHATTAN,M070,333 WEST  17 STREET MANHATTAN 10011,Yes,No,No,,,,
N.Y.C. Lab School for Collaborative Studies,M412,I.S. 70 - MANHATTAN,M070,333 WEST  17 STREET MANHATTAN 10011,Yes,No,No,,,,
The Lexington Academy,M072,P.S. 72 - MANHATTAN,M072,131 EAST 104 STREET MANHATTAN 10029,Yes,No,Yes,,,,
P.S. M811 - Mickey Mantle School,M811,P.S. 75 - MANHATTAN,M075,735 WEST END AVENUE MANHATTAN 10025,Yes,No,No,,,,
P.S. 075 Emily Dickinson,M075,P.S. 75 - MANHATTAN,M075,735 WEST END AVENUE MANHATTAN 10025,Yes,No,No,,,,
M.S. 250 West Side Collaborative Middle School,M250,P.S. 75 - MANHATTAN,M075,735 WEST END AVENUE MANHATTAN 10025,Yes,No,No,,,,
P.S. M226,M226,P.S. 76 - MANHATTAN,M076,220 WEST 121 STREET MANHATTAN 10027,Yes,No,No,,,,
P.S. 076 A. Philip Randolph,M076,P.S. 76 - MANHATTAN,M076,220 WEST 121 STREET MANHATTAN 10027,Yes,No,No,,,,
P.S. M079 - Horan School,M079,P.S. 79 (MULT. HANDICAP) - M,M079,55 EAST 120 STREET MANHATTAN 10035,Yes,No,Yes,,,,
The Bilingual Bicultural School,M182,P.S. 83 - MANHATTAN,M083,219 EAST 109 STREET MANHATTAN 10029,Yes,No,No,,,,
P.S. 083 Luis Munoz Rivera,M083,P.S. 83 - MANHATTAN,M083,219 EAST 109 STREET MANHATTAN 10029,Yes,No,No,,,,
P.S. 084 Lillian Weber,M084,P.S. 84 - MANHATTAN,M084,32 WEST  92 STREET MANHATTAN 10025,Yes,No,No,,,,
M.S. M247 Dual Language Middle School,M247,P.S. 84 - MANHATTAN,M084,32 WEST  92 STREET MANHATTAN 10025,Yes,No,No,,,,
P.S. 087 William Sherman,M087,P.S. 87 - MANHATTAN,M087,160 WEST  78 STREET MANHATTAN 10024,Yes,Yes,Yes,2005,2,51,
Wadleigh Secondary School for the Performing & Visual Arts,M415,I.S. 88 - MANHATTAN ,M088,215 WEST 114 STREET MANHATTAN 10026,Yes,"Yes, in 2002",Yes,2005,0,37,
Frederick Douglass Academy II Secondary School,M860,I.S. 88 - MANHATTAN ,M088,215 WEST 114 STREET MANHATTAN 10026,Yes,"Yes, in 2002",Yes,2005,0,37,
Success Academy Charter School - Harlem 1,M351,I.S. 88 - MANHATTAN ,M088,215 WEST 114 STREET MANHATTAN 10026,Yes,"Yes, in 2002",Yes,2005,0,37,
P.S. 89,M089,P.S./I.S. 89 - MANHATTAN,M089,201 WARREN STREET MANHATTAN 10282,Yes,No,Yes,,,,
I.S. 289,M289,P.S./I.S. 89 - MANHATTAN,M089,201 WARREN STREET MANHATTAN 10282,Yes,No,Yes,,,,
P.S. 138,M138,I.S. 90 - MANHATTAN,M090,21 JUMEL PLACE MANHATTAN 10032,Yes,"Yes, in 2004",Yes,2005,0,31,
KIPP Washington Heights Middle School,M068,I.S. 90 - MANHATTAN,M090,21 JUMEL PLACE MANHATTAN 10032,Yes,"Yes, in 2004",Yes,2005,0,31,
